list_name,name,label::English,label::Arabic,filter,
cluster,cluster_location_id_0073,0073 (Nisthtiman Comercial Complex),0073 (Nisthtiman Comercial Complex),erbil,
cluster,cluster_location_id_0074,0074 (Qushtapa centre),0074 (Qushtapa centre),erbil,
cluster,cluster_location_id_0075,0075 (Rizgari),0075 (Rizgari),erbil,
cluster,cluster_location_id_0076,0076 (Shorsh(Hay arey)),0076 (Shorsh(Hay arey)),erbil,
cluster,cluster_location_id_0077,0077 (Shorsh(Malayan)),0077 (Shorsh(Malayan)),erbil,
cluster,cluster_location_id_0078,0078 (Saidawa(Khabat)),0078 (Saidawa(Khabat)),erbil,
cluster,cluster_location_id_0079,0079 (Du sara fatah),0079 (Du sara fatah),erbil,
cluster,cluster_location_id_0080,0080 (Aweney Shar),0080 (Aweney Shar),erbil,
cluster,cluster_location_id_0081,0081 (Azady),0081 (Azady),erbil,
cluster,cluster_location_id_0082,0082 (Bayizagha),0082 (Bayizagha),erbil,
cluster,cluster_location_id_0083,0083 (Bazar koya(Bafri qndeel)),0083 (Bazar koya(Bafri qndeel)),erbil,
cluster,cluster_location_id_0084,0084 (Hamamok),0084 (Hamamok),erbil,
cluster,cluster_location_id_0085,0085 (Qalat),0085 (Qalat),erbil,
cluster,cluster_location_id_0086,0086 (Taqtaq),0086 (Taqtaq),erbil,
cluster,cluster_location_id_0087,0087 (Ashti),0087 (Ashti),erbil,
cluster,cluster_location_id_0088,0088 (Nawdaran),0088 (Nawdaran),erbil,
cluster,cluster_location_id_0089,0089 (Gwer),0089 (Gwer),erbil,
cluster,cluster_location_id_0090,0090 (Shahidan),0090 (Shahidan),erbil,
cluster,cluster_location_id_0091,0091 (Kurdistan ),0091 (Kurdistan ),erbil,
cluster,cluster_location_id_0092,0092 (Sherwany),0092 (Sherwany),erbil,
cluster,cluster_location_id_0093,0093 (Saray(markez bazar)),0093 (Saray(markez bazar)),erbil,
cluster,cluster_location_id_0094,0094 (Bndiyan),0094 (Bndiyan),erbil,
cluster,cluster_location_id_0095,0095 (Abu Sheta),0095 (Abu Sheta),erbil,
cluster,cluster_location_id_0096,0096 (Kapran),0096 (Kapran),erbil,
cluster,cluster_location_id_0097,0097 (Salahya),0097 (Salahya),erbil,
cluster,cluster_location_id_0098,0098 (Jarallah),0098 (Jarallah),erbil,
cluster,cluster_location_id_0099,0099 (Markaz Mergasur),0099 (Markaz Mergasur),erbil,
cluster,cluster_location_id_0100,0100 (Bazar Khanzad),0100 (Bazar Khanzad),erbil,
cluster,cluster_location_id_0101,0101 (Betrma),0101 (Betrma),erbil,
cluster,cluster_location_id_0102,0102 (Harir),0102 (Harir),erbil,
cluster,cluster_location_id_0103,0103 (Harir-Batas),0103 (Harir-Batas),erbil,
cluster,cluster_location_id_0104,0104 (Hiran),0104 (Hiran),erbil,
cluster,cluster_location_id_0105,0105 (Sabirawa),0105 (Sabirawa),erbil,
cluster,cluster_location_id_0106,0106 (Safeen),0106 (Safeen),erbil,
cluster,cluster_location_id_0107,0107 (Sarmidan-1(Ashti)),0107 (Sarmidan-1(Ashti)),erbil,
cluster,cluster_location_id_0108,0108 (Sarmidan-3(Ashti)),0108 (Sarmidan-3(Ashti)),erbil,
cluster,cluster_location_id_0109,0109 (Shahedan),0109 (Shahedan),erbil,
cluster,cluster_location_id_0110,0110 (Spigra),0110 (Spigra),erbil,
cluster,cluster_location_id_0111,0111 (Khalifan(center)),0111 (Khalifan(center)),erbil,
cluster,cluster_location_id_0112,0112 (Rawanduz District),0112 (Rawanduz District),erbil,
cluster,cluster_location_id_0113,0113 (Soran District),0113 (Soran District),erbil,
cluster,cluster_location_id_0114,0114 (Diana(Shahedan azady)),0114 (Diana(Shahedan azady)),erbil,
cluster,cluster_location_id_0115,0115 (Hay mameel al qeer),0115 (Hay mameel al qeer),erbil,
cluster,cluster_location_id_0116,0116 (Azady),0116 (Azady),al.sulaymaniyah,
cluster,cluster_location_id_0117,0117 (Chamchamal-Raparin),0117 (Chamchamal-Raparin),al.sulaymaniyah,
cluster,cluster_location_id_0118,0118 (Handreen),0118 (Handreen),al.sulaymaniyah,
cluster,cluster_location_id_0119,0119 (Piryadi),0119 (Piryadi),al.sulaymaniyah,
cluster,cluster_location_id_0120,0120 (Pura Gulla),0120 (Pura Gulla),al.sulaymaniyah,
cluster,cluster_location_id_0121,0121 (SANGAWIAKAN),0121 (SANGAWIAKAN),al.sulaymaniyah,
cluster,cluster_location_id_0122,0122 (Sangawi kon),0122 (Sangawi kon),al.sulaymaniyah,
cluster,cluster_location_id_0123,0123 (Hazar kani),0123 (Hazar kani),al.sulaymaniyah,
cluster,cluster_location_id_0124,0124 (Bani maqan),0124 (Bani maqan),al.sulaymaniyah,
cluster,cluster_location_id_0125,0125 (Dawajin),0125 (Dawajin),al.sulaymaniyah,
cluster,cluster_location_id_0126,0126 (hashazini),0126 (hashazini),al.sulaymaniyah,
cluster,cluster_location_id_0127,0127 (Campe khwarw),0127 (Campe khwarw),al.sulaymaniyah,
cluster,cluster_location_id_0128,0128 (Hawara barza),0128 (Hawara barza),al.sulaymaniyah,
cluster,cluster_location_id_0129,0129 (Kanisard),0129 (Kanisard),al.sulaymaniyah,
cluster,cluster_location_id_0130,0130 (Kanito),0130 (Kanito),al.sulaymaniyah,
cluster,cluster_location_id_0131,0131 (Sara),0131 (Sara),al.sulaymaniyah,
cluster,cluster_location_id_0132,0132 (Sharwani),0132 (Sharwani),al.sulaymaniyah,
cluster,cluster_location_id_0133,0133 (Khelan),0133 (Khelan),al.sulaymaniyah,
cluster,cluster_location_id_0134,0134 (Chawa spy),0134 (Chawa spy),al.sulaymaniyah,
cluster,cluster_location_id_0135,0135 (Kotal),0135 (Kotal),al.sulaymaniyah,
cluster,cluster_location_id_0136,0136 (Pishowa),0136 (Pishowa),al.sulaymaniyah,
cluster,cluster_location_id_0137,0137 (Qamchugha),0137 (Qamchugha),al.sulaymaniyah,
cluster,cluster_location_id_0138,0138 (Sara),0138 (Sara),al.sulaymaniyah,
cluster,cluster_location_id_0139,0139 (Sharawany),0139 (Sharawany),al.sulaymaniyah,
cluster,cluster_location_id_0140,0140 (Mergapan),0140 (Mergapan),al.sulaymaniyah,
cluster,cluster_location_id_0141,0141 (Shekh Mansourian),0141 (Shekh Mansourian),al.sulaymaniyah,
cluster,cluster_location_id_0142,0142 (Asos),0142 (Asos),al.sulaymaniyah,
cluster,cluster_location_id_0143,0143 (Bakhtyari),0143 (Bakhtyari),al.sulaymaniyah,
cluster,cluster_location_id_0144,0144 (Barkew),0144 (Barkew),al.sulaymaniyah,
cluster,cluster_location_id_0145,0145 (Farmanbaran),0145 (Farmanbaran),al.sulaymaniyah,
cluster,cluster_location_id_0146,0146 (Goran City),0146 (Goran City),al.sulaymaniyah,
cluster,cluster_location_id_0147,0147 (Gulan),0147 (Gulan),al.sulaymaniyah,
cluster,cluster_location_id_0148,0148 (Azadi),0148 (Azadi),al.sulaymaniyah,
cluster,cluster_location_id_0149,0149 (Hassar),0149 (Hassar),al.sulaymaniyah,
cluster,cluster_location_id_0150,0150 (Darwazay Shar),0150 (Darwazay Shar),al.sulaymaniyah,
cluster,cluster_location_id_0151,0151 (Marzboto),0151 (Marzboto),al.sulaymaniyah,
cluster,cluster_location_id_0152,0152 (Mordana),0152 (Mordana),al.sulaymaniyah,
cluster,cluster_location_id_0153,0153 (Rezgari),0153 (Rezgari),al.sulaymaniyah,
cluster,cluster_location_id_0154,0154 (Shikhan),0154 (Shikhan),al.sulaymaniyah,
cluster,cluster_location_id_0155,0155 (Raparine),0155 (Raparine),al.sulaymaniyah,
cluster,cluster_location_id_0156,0156 (Tapa kura),0156 (Tapa kura),al.sulaymaniyah,
cluster,cluster_location_id_0157,0157 (Shahidan-Saidsadiq),0157 (Shahidan-Saidsadiq),al.sulaymaniyah,
cluster,cluster_location_id_0158,0158 (Ban Asiaw),0158 (Ban Asiaw),al.sulaymaniyah,
cluster,cluster_location_id_0159,0159 (Grda Gozina),0159 (Grda Gozina),al.sulaymaniyah,
cluster,cluster_location_id_0160,0160 (Hamren),0160 (Hamren),al.sulaymaniyah,
cluster,cluster_location_id_0161,0161 (Kalar Kon),0161 (Kalar Kon),al.sulaymaniyah,
cluster,cluster_location_id_0162,0162 (Kalari New),0162 (Kalari New),al.sulaymaniyah,
cluster,cluster_location_id_0163,0163 (Kulajo),0163 (Kulajo),al.sulaymaniyah,
cluster,cluster_location_id_0164,0164 (Pebaz),0164 (Pebaz),al.sulaymaniyah,
cluster,cluster_location_id_0165,0165 (Shaykh Lankar),0165 (Shaykh Lankar),al.sulaymaniyah,
cluster,cluster_location_id_0166,0166 (Sirwan),0166 (Sirwan),al.sulaymaniyah,
cluster,cluster_location_id_0167,0167 (Ali Khalaf),0167 (Ali Khalaf),al.sulaymaniyah,
cluster,cluster_location_id_0168,0168 (Nawrooz),0168 (Nawrooz),al.sulaymaniyah,
cluster,cluster_location_id_0169,0169 (Garmyan),0169 (Garmyan),al.sulaymaniyah,
cluster,cluster_location_id_0170,0170 (Shakal),0170 (Shakal),al.sulaymaniyah,
cluster,cluster_location_id_0171,0171 (Asuda),0171 (Asuda),al.sulaymaniyah,
cluster,cluster_location_id_0172,0172 (Awbarik),0172 (Awbarik),al.sulaymaniyah,
cluster,cluster_location_id_0173,0173 (Awarakan),0173 (Awarakan),al.sulaymaniyah,
cluster,cluster_location_id_0174,0174 (Koling city),0174 (Koling city),al.sulaymaniyah,
cluster,cluster_location_id_0175,0175 (Qandil),0175 (Qandil),al.sulaymaniyah,
cluster,cluster_location_id_0176,0176 (Raparine),0176 (Raparine),al.sulaymaniyah,
cluster,cluster_location_id_0177,0177 (Kewa Rash),0177 (Kewa Rash),al.sulaymaniyah,
cluster,cluster_location_id_0178,0178 (Nawroz),0178 (Nawroz),al.sulaymaniyah,
cluster,cluster_location_id_0179,0179 (Shishar),0179 (Shishar),al.sulaymaniyah,
cluster,cluster_location_id_0180,0180 (kurdistan),0180 (kurdistan),al.sulaymaniyah,
cluster,cluster_location_id_0181,0181 (Azadi 1),0181 (Azadi 1),al.sulaymaniyah,
cluster,cluster_location_id_0182,0182 (Srra),0182 (Srra),al.sulaymaniyah,
cluster,cluster_location_id_0183,0183 (Ashty 106 & 104),0183 (Ashty 106 & 104),al.sulaymaniyah,
cluster,cluster_location_id_0184,0184 (Bakrajo-Qularaese Taza),0184 (Bakrajo-Qularaese Taza),al.sulaymaniyah,
cluster,cluster_location_id_0185,0185 (Chwar Bakh 401),0185 (Chwar Bakh 401),al.sulaymaniyah,
cluster,cluster_location_id_0186,0186 (Chwar Chra),0186 (Chwar Chra),al.sulaymaniyah,
cluster,cluster_location_id_0187,0187 (Gulli Shar),0187 (Gulli Shar),al.sulaymaniyah,
cluster,cluster_location_id_0188,0188 (Kanakawa),0188 (Kanakawa),al.sulaymaniyah,
cluster,cluster_location_id_0189,0189 (Kostay Cham),0189 (Kostay Cham),al.sulaymaniyah,
cluster,cluster_location_id_0190,0190 (Muaskar Al-Salam),0190 (Muaskar Al-Salam),al.sulaymaniyah,
cluster,cluster_location_id_0191,0191 (Rizgare 408),0191 (Rizgare 408),al.sulaymaniyah,
cluster,cluster_location_id_0192,0192 (Sabun karan Qt),0192 (Sabun karan Qt),al.sulaymaniyah,
cluster,cluster_location_id_0193,0193 (Saib City),0193 (Saib City),al.sulaymaniyah,
cluster,cluster_location_id_0194,0194 (Grdi Joga),0194 (Grdi Joga),al.sulaymaniyah,
cluster,cluster_location_id_0195,0195 (Srosht 333),0195 (Srosht 333),al.sulaymaniyah,
cluster,cluster_location_id_0196,0196 (Khalif awa village),0196 (Khalif awa village),al.sulaymaniyah,
cluster,cluster_location_id_0197,0197 (Zirak),0197 (Zirak),al.sulaymaniyah,
cluster,cluster_location_id_0198,0198 (Raparine-Zanko),0198 (Raparine-Zanko),al.sulaymaniyah,
cluster,cluster_location_id_0199,0199 (Shahidan 103),0199 (Shahidan 103),al.sulaymaniyah,
cluster,cluster_location_id_0200,0200 (Malik mahmood 401),0200 (Malik mahmood 401),al.sulaymaniyah,
cluster,cluster_location_id_0201,0201 (Sharawane 102),0201 (Sharawane 102),al.sulaymaniyah,
cluster,cluster_location_id_0202,0202 (Al Aubaidi Al Qadima),0202 (Al Aubaidi Al Qadima),al.anbar,
cluster,cluster_location_id_0203,0203 (Al Rumanah Al Gharbiyah),0203 (Al Rumanah Al Gharbiyah),al.anbar,
cluster,cluster_location_id_0204,0204 (Al Ubaydi-1),0204 (Al Ubaydi-1),al.anbar,
cluster,cluster_location_id_0205,0205 (Al Ubaydi-2),0205 (Al Ubaydi-2),al.anbar,
cluster,cluster_location_id_0206,0206 (Al-Amen),0206 (Al-Amen),al.anbar,
cluster,cluster_location_id_0207,0207 (Albu Hardan),0207 (Albu Hardan),al.anbar,
cluster,cluster_location_id_0208,0208 (Hay Al Askary),0208 (Hay Al Askary),al.anbar,
cluster,cluster_location_id_0209,0209 (Hay Al Rashid),0209 (Hay Al Rashid),al.anbar,
cluster,cluster_location_id_0210,0210 (Hay Al Sham),0210 (Hay Al Sham),al.anbar,
cluster,cluster_location_id_0211,0211 (Hay Al-Athar),0211 (Hay Al-Athar),al.anbar,
cluster,cluster_location_id_0212,0212 (Hay Al-Makarim),0212 (Hay Al-Makarim),al.anbar,
cluster,cluster_location_id_0213,0213 (Hay Al-Yarmook),0213 (Hay Al-Yarmook),al.anbar,
cluster,cluster_location_id_0214,0214 (Sadah),0214 (Sadah),al.anbar,
cluster,cluster_location_id_0215,0215 (Wazeeriya),0215 (Wazeeriya),al.anbar,
cluster,cluster_location_id_0216,0216 (Al Masharea),0216 (Al Masharea),al.anbar,
cluster,cluster_location_id_0217,0217 (Tiwaan),0217 (Tiwaan),al.anbar,
cluster,cluster_location_id_0218,0218 (Al Baghoz village ),0218 (Al Baghoz village ),al.anbar,
cluster,cluster_location_id_0219,0219 (Al Askaree),0219 (Al Askaree),al.anbar,
cluster,cluster_location_id_0220,0220 (Al Haara),0220 (Al Haara),al.anbar,
cluster,cluster_location_id_0221,0221 (Al Wadi),0221 (Al Wadi),al.anbar,
cluster,cluster_location_id_0222,0222 (Al-Daraemah Village),0222 (Al-Daraemah Village),al.anbar,
cluster,cluster_location_id_0223,0223 (Antesar),0223 (Antesar),al.anbar,
cluster,cluster_location_id_0224,0224 (Germany Company Location),0224 (Germany Company Location),al.anbar,
cluster,cluster_location_id_0225,0225 (Gharb Al-Wadi),0225 (Gharb Al-Wadi),al.anbar,
cluster,cluster_location_id_0226,0226 (Hay Al Meethagh),0226 (Hay Al Meethagh),al.anbar,
cluster,cluster_location_id_0227,0227 (Hay Al-Matar),0227 (Hay Al-Matar),al.anbar,
cluster,cluster_location_id_0228,0228 (Rumilah Village),0228 (Rumilah Village),al.anbar,
cluster,cluster_location_id_0229,0229 (Al bor (Shishan)),0229 (Al bor (Shishan)),al.anbar,
cluster,cluster_location_id_0230,0230 (Al Tadamon),0230 (Al Tadamon),al.anbar,
cluster,cluster_location_id_0231,0231 (Al-Awany Village),0231 (Al-Awany Village),al.anbar,
cluster,cluster_location_id_0232,0232 (Hay Al Nasir),0232 (Hay Al Nasir),al.anbar,
cluster,cluster_location_id_0233,0233 (Hay Al Qadissiyah),0233 (Hay Al Qadissiyah),al.anbar,
cluster,cluster_location_id_0234,0234 (Hay Al Salam),0234 (Hay Al Salam),al.anbar,
cluster,cluster_location_id_0235,0235 (Hay Al ZeraI),0235 (Hay Al ZeraI),al.anbar,
cluster,cluster_location_id_0236,0236 (Al Qaala),0236 (Al Qaala),al.anbar,
cluster,cluster_location_id_0237,0237 (Al-Hidayah),0237 (Al-Hidayah),al.anbar,
cluster,cluster_location_id_0238,0238 (Hay Al Qadissiyah),0238 (Hay Al Qadissiyah),al.anbar,
cluster,cluster_location_id_0239,0239 (Hay Al Salam),0239 (Hay Al Salam),al.anbar,
cluster,cluster_location_id_0240,0240 (Hay Al Shuhadaa),0240 (Hay Al Shuhadaa),al.anbar,
cluster,cluster_location_id_0241,0241 (Rawa Al Qadima),0241 (Rawa Al Qadima),al.anbar,
cluster,cluster_location_id_0242,0242 (Al Shuhadaa 2),0242 (Al Shuhadaa 2),al.anbar,
cluster,cluster_location_id_0243,0243 (Al Shurta),0243 (Al Shurta),al.anbar,
cluster,cluster_location_id_0244,0244 (Al-Amirya-Albu Jasim),0244 (Al-Amirya-Albu Jasim),al.anbar,
cluster,cluster_location_id_0245,0245 (Al-Amirya-Albu Jwad),0245 (Al-Amirya-Albu Jwad),al.anbar,
cluster,cluster_location_id_0246,0246 (Al-bazara),0246 (Al-bazara),al.anbar,
cluster,cluster_location_id_0247,0247 (Albu Aifan),0247 (Albu Aifan),al.anbar,
cluster,cluster_location_id_0248,0248 (Albu Alwan),0248 (Albu Alwan),al.anbar,
cluster,cluster_location_id_0249,0249 (Albu Hori),0249 (Albu Hori),al.anbar,
cluster,cluster_location_id_0250,0250 (Albu Khanfar),0250 (Albu Khanfar),al.anbar,
cluster,cluster_location_id_0251,0251 (Albu Shihab),0251 (Albu Shihab),al.anbar,
cluster,cluster_location_id_0252,0252 (Al-jamhuriya),0252 (Al-jamhuriya),al.anbar,
cluster,cluster_location_id_0253,0253 (Al-Julan),0253 (Al-Julan),al.anbar,
cluster,cluster_location_id_0254,0254 (Al-Shurtan),0254 (Al-Shurtan),al.anbar,
cluster,cluster_location_id_0255,0255 (Halabsa-Falluja),0255 (Halabsa-Falluja),al.anbar,
cluster,cluster_location_id_0256,0256 (Luhib),0256 (Luhib),al.anbar,
cluster,cluster_location_id_0257,0257 (Qaryat Albu Hadid Al-Nasir),0257 (Qaryat Albu Hadid Al-Nasir),al.anbar,
cluster,cluster_location_id_0258,0258 (Al-Amirya-Al Betra),0258 (Al-Amirya-Al Betra),al.anbar,
cluster,cluster_location_id_0259,0259 (Al-Amirya-Al Hmedin),0259 (Al-Amirya-Al Hmedin),al.anbar,
cluster,cluster_location_id_0260,0260 (Al-Amirya-Al Mouilha),0260 (Al-Amirya-Al Mouilha),al.anbar,
cluster,cluster_location_id_0261,0261 (Al-Amirya-Albu Jaber),0261 (Al-Amirya-Albu Jaber),al.anbar,
cluster,cluster_location_id_0262,0262 (Al-Amirya-Albu Mrir),0262 (Al-Amirya-Albu Mrir),al.anbar,
cluster,cluster_location_id_0263,0263 (Al-Amirya-Albu Saleh),0263 (Al-Amirya-Albu Saleh),al.anbar,
cluster,cluster_location_id_0264,0264 (Al-Amirya-Albu Salman),0264 (Al-Amirya-Albu Salman),al.anbar,
cluster,cluster_location_id_0265,0265 (Al-Amirya-Tal Ghatas),0265 (Al-Amirya-Tal Ghatas),al.anbar,
cluster,cluster_location_id_0266,0266 (Albu Dhaher-Albu Dhaher),0266 (Albu Dhaher-Albu Dhaher),al.anbar,
cluster,cluster_location_id_0267,0267 (Hay Al Askari),0267 (Hay Al Askari),al.anbar,
cluster,cluster_location_id_0268,0268 (Hay Al Shuhadaa),0268 (Hay Al Shuhadaa),al.anbar,
cluster,cluster_location_id_0269,0269 (Al-Ekhaa Compaund),0269 (Al-Ekhaa Compaund),al.anbar,
cluster,cluster_location_id_0270,0270 (Al Daffar),0270 (Al Daffar),al.anbar,
cluster,cluster_location_id_0271,0271 (Al Furat Complex),0271 (Al Furat Complex),al.anbar,
cluster,cluster_location_id_0272,0272 (Al Khansaa),0272 (Al Khansaa),al.anbar,
cluster,cluster_location_id_0273,0273 (Albu Hayat),0273 (Albu Hayat),al.anbar,
cluster,cluster_location_id_0274,0274 (Al-Mutanabi),0274 (Al-Mutanabi),al.anbar,
cluster,cluster_location_id_0275,0275 (Bani Dahir),0275 (Bani Dahir),al.anbar,
cluster,cluster_location_id_0276,0276 (Haqlaniyah-Hay Al-Faroq),0276 (Haqlaniyah-Hay Al-Faroq),al.anbar,
cluster,cluster_location_id_0277,0277 (Haqlaniyah-Al shuhadaa),0277 (Haqlaniyah-Al shuhadaa),al.anbar,
cluster,cluster_location_id_0278,0278 (Hay Al Askary),0278 (Hay Al Askary),al.anbar,
cluster,cluster_location_id_0279,0279 (Hay Al Haqlaniyah Qadim),0279 (Hay Al Haqlaniyah Qadim),al.anbar,
cluster,cluster_location_id_0280,0280 (Hay Al Rifay),0280 (Hay Al Rifay),al.anbar,
cluster,cluster_location_id_0281,0281 (Hay Al Saray),0281 (Hay Al Saray),al.anbar,
cluster,cluster_location_id_0282,0282 (Hay Al Yarmuk),0282 (Hay Al Yarmuk),al.anbar,
cluster,cluster_location_id_0283,0283 (Hay Al-Mulameen),0283 (Hay Al-Mulameen),al.anbar,
cluster,cluster_location_id_0284,0284 (Hay Al-Subhani),0284 (Hay Al-Subhani),al.anbar,
cluster,cluster_location_id_0285,0285 (Abu Tibban),0285 (Abu Tibban),al.anbar,
cluster,cluster_location_id_0286,0286 (Al Baker),0286 (Al Baker),al.anbar,
cluster,cluster_location_id_0287,0287 (Al Muhamdee),0287 (Al Muhamdee),al.anbar,
cluster,cluster_location_id_0288,0288 (Al Salkah),0288 (Al Salkah),al.anbar,
cluster,cluster_location_id_0289,0289 (Al-Khaldiyah),0289 (Al-Khaldiyah),al.anbar,
cluster,cluster_location_id_0290,0290 (Al-Mujama Al-Sakani),0290 (Al-Mujama Al-Sakani),al.anbar,
cluster,cluster_location_id_0291,0291 (Al-Qalqalah),0291 (Al-Qalqalah),al.anbar,
cluster,cluster_location_id_0292,0292 (Al-Sikak),0292 (Al-Sikak),al.anbar,
cluster,cluster_location_id_0293,0293 (Hay al Jury),0293 (Hay al Jury),al.anbar,
cluster,cluster_location_id_0294,0294 (Hay Al Mamoun),0294 (Hay Al Mamoun),al.anbar,
cluster,cluster_location_id_0295,0295 (Hay Al-Jabal),0295 (Hay Al-Jabal),al.anbar,
cluster,cluster_location_id_0296,0296 (Hay Al-jamyah 2),0296 (Hay Al-jamyah 2),al.anbar,
cluster,cluster_location_id_0297,0297 (Heet-Maskhan),0297 (Heet-Maskhan),al.anbar,
cluster,cluster_location_id_0298,0298 (Mualmeen),0298 (Mualmeen),al.anbar,
cluster,cluster_location_id_0299,0299 (Tal aswad),0299 (Tal aswad),al.anbar,
cluster,cluster_location_id_0300,0300 (The first jamaiya),0300 (The first jamaiya),al.anbar,
cluster,cluster_location_id_0301,0301 (Hay Al-Askari),0301 (Hay Al-Askari),al.anbar,
cluster,cluster_location_id_0302,0302 (Hay Al-Khudhir),0302 (Hay Al-Khudhir),al.anbar,
cluster,cluster_location_id_0303,0303 (5 Kilo),0303 (5 Kilo),al.anbar,
cluster,cluster_location_id_0304,0304 (7 Killo-al-mojamaa al-sakany),0304 (7 Killo-al-mojamaa al-sakany),al.anbar,
cluster,cluster_location_id_0305,0305 (Abu Fless),0305 (Abu Fless),al.anbar,
cluster,cluster_location_id_0306,0306 (Al Khulafaa),0306 (Al Khulafaa),al.anbar,
cluster,cluster_location_id_0307,0307 (Al Sajariyah),0307 (Al Sajariyah),al.anbar,
cluster,cluster_location_id_0308,0308 (Al Sofeya),0308 (Al Sofeya),al.anbar,
cluster,cluster_location_id_0309,0309 (Al Soora),0309 (Al Soora),al.anbar,
cluster,cluster_location_id_0310,0310 (Al Urobah),0310 (Al Urobah),al.anbar,
cluster,cluster_location_id_0311,0311 (Al-Jeraishi),0311 (Al-Jeraishi),al.anbar,
cluster,cluster_location_id_0312,0312 (Hay Al-Salam),0312 (Hay Al-Salam),al.anbar,
cluster,cluster_location_id_0313,0313 (Hay Al-Umal),0313 (Hay Al-Umal),al.anbar,
cluster,cluster_location_id_0314,0314 (Qadisiya-1),0314 (Qadisiya-1),al.anbar,
cluster,cluster_location_id_0315,0315 (Warar),0315 (Warar),al.anbar,
cluster,cluster_location_id_0316,0316 (Al Aadil),0316 (Al Aadil),al.anbar,
cluster,cluster_location_id_0317,0317 (Al Katanah),0317 (Al Katanah),al.anbar,
cluster,cluster_location_id_0318,0318 (Al-Shareka),0318 (Al-Shareka),al.anbar,
cluster,cluster_location_id_0319,0319 (Al-Thilah),0319 (Al-Thilah),al.anbar,
cluster,cluster_location_id_0320,0320 (Hay Al Malab),0320 (Hay Al Malab),al.anbar,
cluster,cluster_location_id_0321,0321 (The modern village),0321 (The modern village),al.anbar,
cluster,cluster_location_id_0322,0322 (Al Hooz),0322 (Al Hooz),al.anbar,
cluster,cluster_location_id_0323,0323 (Abo Luka),0323 (Abo Luka),babil,
cluster,cluster_location_id_0324,0324 (Al Abtan),0324 (Al Abtan),babil,
cluster,cluster_location_id_0325,0325 (Al Ghadeer 2),0325 (Al Ghadeer 2),babil,
cluster,cluster_location_id_0326,0326 (Al Hamiyah-Oayef village),0326 (Al Hamiyah-Oayef village),babil,
cluster,cluster_location_id_0327,0327 (Al-Jazirah-Al Eskandariya),0327 (Al-Jazirah-Al Eskandariya),babil,
cluster,cluster_location_id_0328,0328 (Hay Aday-Al Eskandariya),0328 (Hay Aday-Al Eskandariya),babil,
cluster,cluster_location_id_0329,0329 (Hay Al Ataba),0329 (Hay Al Ataba),babil,
cluster,cluster_location_id_0330,0330 (Hay Al Ghadeer 4),0330 (Hay Al Ghadeer 4),babil,
cluster,cluster_location_id_0331,0331 (Hay Alaskary-AlThaghet),0331 (Hay Alaskary-AlThaghet),babil,
cluster,cluster_location_id_0332,0332 (Hitten Complex),0332 (Hitten Complex),babil,
cluster,cluster_location_id_0333,0333 (Hur Husaein),0333 (Hur Husaein),babil,
cluster,cluster_location_id_0334,0334 (Al Hamiyah Al Sheab Village),0334 (Al Hamiyah Al Sheab Village),babil,
cluster,cluster_location_id_0335,0335 (Albo Hamdan),0335 (Albo Hamdan),babil,
cluster,cluster_location_id_0336,0336 (Abo Moniaser),0336 (Abo Moniaser),baghdad,
cluster,cluster_location_id_0337,0337 (Al-Nasir Walsalam-6000),0337 (Al-Nasir Walsalam-6000),baghdad,
cluster,cluster_location_id_0338,0338 (Al-Nasir Walsalam-7000),0338 (Al-Nasir Walsalam-7000),baghdad,
cluster,cluster_location_id_0339,0339 (Arab Tahoos),0339 (Arab Tahoos),baghdad,
cluster,cluster_location_id_0340,0340 (Hay Al-Shuhadaa),0340 (Hay Al-Shuhadaa),baghdad,
cluster,cluster_location_id_0341,0341 (Khan Dhari Center),0341 (Khan Dhari Center),baghdad,
cluster,cluster_location_id_0342,0342 (North Khernabat),0342 (North Khernabat),baghdad,
cluster,cluster_location_id_0343,0343 (Khernabat-South),0343 (Khernabat-South),baghdad,
cluster,cluster_location_id_0344,0344 (Al Mahasna village ),0344 (Al Mahasna village ),baghdad,
cluster,cluster_location_id_0345,0345 (Shuhada Markza-Shuhadda the first),0345 (Shuhada Markza-Shuhadda the first),baghdad,
cluster,cluster_location_id_0346,0346 (Shuhada Markza-Shuhdda the second),0346 (Shuhada Markza-Shuhdda the second),baghdad,
cluster,cluster_location_id_0347,0347 (Shuhada Markza-Shuhadda the third),0347 (Shuhada Markza-Shuhadda the third),baghdad,
cluster,cluster_location_id_0348,0348 (Al Masara village),0348 (Al Masara village),baghdad,
cluster,cluster_location_id_0349,0349 (Al Mamier village),0349 (Al Mamier village),baghdad,
cluster,cluster_location_id_0350,0350 (Majad Al Draa village),0350 (Majad Al Draa village),baghdad,
cluster,cluster_location_id_0351,0351 (18 Al Sadan village),0351 (18 Al Sadan village),baghdad,
cluster,cluster_location_id_0352,0352 (Al Shoker village),0352 (Al Shoker village),baghdad,
cluster,cluster_location_id_0353,0353 (Adhamia-308),0353 (Adhamia-308),baghdad,
cluster,cluster_location_id_0354,0354 (Adhamia-312),0354 (Adhamia-312),baghdad,
cluster,cluster_location_id_0355,0355 (Adhamia-314),0355 (Adhamia-314),baghdad,
cluster,cluster_location_id_0356,0356 (Adhamiya-310),0356 (Adhamiya-310),baghdad,
